00031546_0.png,Places365_test_00077533_mask003.png,164,25
00031591_0.png,Places365_test_00020258_mask000.png,93,5
00031608_0.png,Places365_test_00001148_mask007.png,25,138
00031697_0.png,Places365_test_00022370_mask000.png,88,1
00031723_0.png,Places365_test_00318926_mask000.png,7,183
00031797_0.png,Places365_test_00137041_mask000.png,41,232
00031810_0.png,Places365_test_00108921_mask000.png,99,75
00031811_0.png,Places365_test_00322097_mask000.png,98,87
00031841_0.png,Places365_test_00033256_mask001.png,99,86
00031975_0.png,Places365_test_00042486_mask000.png,69,172
00032053_0.png,Places365_test_00006908_mask000.png,8,202
00033036_0.png,Places365_test_00027535_mask001.png,159,43
00033307_0.png,Places365_test_00255802_mask000.png,97,83
00033365_0.png,Places365_test_00252249_mask002.png,20,249
00033445_0.png,Places365_test_00204990_mask000.png,70,149
00033539_0.png,Places365_test_00296032_mask000.png,86,239
00033873_0.png,Places365_test_00272043_mask000.png,44,69
00034439_0.png,Places365_test_00098384_mask000.png,4,120
00035148_0.png,Places365_test_00273212_mask000.png,44,82
00035223_0.png,Places365_test_00309119_mask000.png,82,213
00035228_0.png,Places365_test_00105927_mask000.png,55,114
00035326_0.png,Places365_test_00277901_mask000.png,123,85
00035343_0.png,Places365_test_00277695_mask000.png,49,218
00035585_0.png,Places365_test_00003387_mask005.png,56,82
00035608_0.png,Places365_test_00151659_mask000.png,12,260
00035610_0.png,Places365_test_00236265_mask000.png,107,11
00035796_0.png,Places365_test_00196620_mask000.png,17,87
00036227_0.png,Places365_test_00280805_mask000.png,45,0
00036228_0.png,Places365_test_00316951_mask000.png,44,285
00036242_0.png,Places365_test_00278697_mask000.png,101,63
00036277_0.png,Places365_test_00276839_mask003.png,12,182
00036384_0.png,Places365_test_00202613_mask003.png,129,70
00036517_0.png,Places365_test_00269069_mask000.png,16,15
00036609_0.png,Places365_test_00312076_mask000.png,180,14
00036796_0.png,Places365_test_00092373_mask000.png,73,70
00036808_0.png,Places365_test_00136158_mask000.png,44,37
00036868_0.png,Places365_test_00172868_mask003.png,24,26
00036977_0.png,Places365_test_00165507_mask001.png,161,4
00037040_0.png,Places365_test_00030486_mask000.png,133,108
00037045_0.png,Places365_test_00171310_mask001.png,83,283
00037060_0.png,Places365_test_00087336_mask000.png,86,42
00037075_0.png,Places365_test_00296862_mask000.png,196,102
00037184_0.png,Places365_test_00269647_mask000.png,238,74
00037187_0.png,Places365_test_00228715_mask000.png,320,28
00037205_0.png,Places365_test_00302570_mask000.png,4,25
00037212_0.png,Places365_test_00049680_mask000.png,337,53
00037254_0.png,Places365_test_00312482_mask004.png,312,19
00037266_0.png,Places365_test_00245182_mask000.png,22,229
00037344_0.png,Places365_test_00035589_mask001.png,194,50
00037363_0.png,Places365_test_00154002_mask001.png,54,142
00037370_0.png,Places365_test_00112253_mask001.png,225,10
00037538_0.png,Places365_test_00262976_mask000.png,27,307
00037578_0.png,Places365_test_00151063_mask005.png,25,67
00037836_0.png,Places365_test_00192841_mask000.png,107,39
00037858_0.png,Places365_test_00041703_mask000.png,341,85
00037869_0.png,Places365_test_00121564_mask000.png,6,165
00038534_0.png,Places365_test_00204060_mask000.png,153,93
00039869_0.png,Places365_test_00176699_mask000.png,133,19
00050273_0.png,Places365_test_00168984_mask002.png,4,12
00051420_0.png,Places365_test_00095146_mask000.png,78,42
00051464_0.png,Places365_test_00032653_mask000.png,34,70
00051538_0.png,Places365_test_00192064_mask000.png,190,9
00051635_0.png,Places365_test_00051978_mask000.png,201,148
00051663_0.png,Places365_test_00235608_mask003.png,12,159
00051689_0.png,Places365_test_00301124_mask001.png,187,130
00051710_0.png,Places365_test_00215327_mask000.png,95,252
00051831_0.png,Places365_test_00297691_mask003.png,74,248
00052167_0.png,Places365_test_00115074_mask000.png,20,32
00052212_0.png,Places365_test_00326393_mask000.png,204,1
00052213_0.png,Places365_test_00143464_mask001.png,29,269
00052655_0.png,Places365_test_00242727_mask005.png,85,219
00053230_0.png,Places365_test_00177680_mask000.png,156,117
00053510_0.png,Places365_test_00147045_mask001.png,145,206
00053549_0.png,Places365_test_00045621_mask000.png,128,21
00054709_0.png,Places365_test_00054869_mask010.png,106,221
00054713_0.png,Places365_test_00324539_mask005.png,175,214
00055416_0.png,Places365_test_00064711_mask000.png,282,223
00055631_0.png,Places365_test_00059106_mask000.png,295,47
00059148_0.png,Places365_test_00174846_mask000.png,17,151
00059386_0.png,Places365_test_00235048_mask002.png,124,111
00059389_0.png,Places365_test_00052097_mask001.png,89,46
00059390_0.png,Places365_test_00239843_mask000.png,48,232
